0.328229131,-2.497153161,-1.546991725,-1.729677435,-1.342245101,-1.400194726,-1.200003022,-0.107209091,2.397772431,3.578912973,4.795544863,20.5,292,1,,0.880481844,6.4,292,0
-0.070429733,1.057044801,0.78281509,0.924349487,0.814121476,0.737095422,0.638368935,1.38717317,2.432508469,4.427815914,4.865016937,21,293,,,0.894962426,6.6,292,0
-0.469088597,0.662133917,0.161533272,0.328132477,0.094903025,0.060050766,-0.078716141,0.924057655,0.720413446,1.428341866,1.440826893,21.5,0,,,-0.330157982,6.8,292,0
-0.867747461,-0.522598737,-1.081030362,-0.951521181,-1.057114749,-1.019402194,-0.963581801,-0.777386239,2.314861536,3.823781013,4.629723072,22,0,,,0.84505248,7,292,0
-0.469088597,0.662133917,0.006212818,-0.007285627,-0.112028831,0.044649712,-0.093502107,-1.348349702,20.808007,35.45517802,41.616014,22.5,0,,,3.055960178,7.2,292,0
-1.266406325,1.057044801,-0.459748545,-0.521980745,-0.596655898,-0.416199317,-0.508224141,-0.513107755,1.69374752,2.881175995,3.387495041,23,0,,,0.530523636,7.4,292,0
-0.070429733,-0.127687853,-0.149107636,0.192652016,-0.564900755,0.039668077,-0.098323734,0.596893453,3.782677054,5.961935043,7.565354109,23.5,0,,,1.339471029,7.6,292,0
0.328229131,1.057044801,0.938135544,0.710049177,0.973075368,0.785676354,0.694631553,0.562101034,5.274303555,7.932855129,10.54860711,24,0,,,1.674144148,7.8,292,0
-0.070429733,0.267223032,0.316853727,0.294095787,0.246629461,0.211301971,0.070648538,1.289803297,2.666222453,4.212620974,5.332444906,24.5,0,,,0.987325355,8,292,0
-0.469088597,-0.127687853,-0.615068999,-0.739092694,-0.833658572,-0.52453306,-0.5973121,1.322714829,2.033171535,2.935948849,4.066343069,25,0,,,0.714417961,8.2,292,0
1.922864588,0.662133917,2.180699179,1.945025834,2.317205385,2.283666324,2.744856982,-1.150211638,2.209283471,3.873114824,4.418566942,25.5,0,,,0.798053689,8.4,292,0
-1.266406325,0.662133917,-0.30442809,0.125572666,-0.672818697,0.062821308,-0.075982114,1.616247731,3.135172486,3.180862904,6.270344973,26,0,,,1.150447674,8.6,292,0
-0.469088597,-1.312420507,-1.236350816,-1.218002249,-1.150473737,-1.202458778,-1.082181642,-0.067625392,1.375476956,1.689282894,2.750953913,26.5,0,,,0.320966503,8.8,292,0
0.328229131,0.267223032,0.472174181,0.294095787,0.445686197,0.222100901,0.081609866,0.382487449,18.70888233,33.1055088,33.1055088,27,0,,,2.948898237,9,292,0
-1.266406325,-0.127687853,-0.925709908,-0.800257773,-1.016721127,-0.79728956,-0.807441454,0.383565876,2.39950192,2.926790953,4.799003839,27.5,0,,,0.881207772,9.2,292,0
1.524205724,1.057044801,1.714737816,1.328729132,2.11060762,1.429289645,1.500505951,1.016885691,1.187801361,2.0266819,2.375602722,28,0,,,0.17327329,9.4,292,0
-0.070429733,0.662133917,0.316853727,0.500006488,0.120640335,0.282773615,0.143419869,-0.253049458,0.607094526,1.072180033,1.214189053,28.5,0,,,-0.502461497,9.6,292,0
1.524205724,0.267223032,1.404096907,1.17992245,1.759825075,1.084709361,1.055010556,-0.542564179,4.237178922,5.684343815,8.474357843,29,0,,,1.453707648,9.8,292,0
-0.867747461,-0.127687853,-0.615068999,-0.203384467,-0.546869137,-0.657001938,-0.701909351,0.91552053,2.59868753,5.046139956,5.197375059,29.5,0,,,0.961494907,10,292,0
1.524205724,1.846866571,2.491340087,1.748716413,3.055001762,2.501460888,3.093813927,1.163668272,12.61158359,23.43833113,25.22316718,30,0,,,2.551836093,10.2,292,0
-1.266406325,0.267223032,-0.770389453,-0.677545334,-0.64520861,-0.988852683,-0.942922881,0.271205052,6.543418527,12.70389795,13.08683705,30.5,0,,,1.891222136,10.4,292,0
-1.665065189,0.662133917,-0.770389453,-0.615612096,-0.7500879,-0.709227665,-0.741817926,0.695501277,2.739796996,3.786418915,5.479593992,31,0,,,1.014731467,10.6,292,0
-0.469088597,0.662133917,0.161533272,0.328132477,-0.355961757,0.437699451,0.305920387,-0.226285802,1.810311079,3.125189066,3.620622158,31.5,0,,,0.597530972,10.8,292,0
-0.469088597,-1.312420507,-1.236350816,-1.305216678,-1.084603519,-1.268317094,-1.122619188,1.306596928,4.447368503,5.432121992,8.894737005,32,0,,,1.502451457,11,292,0
-0.867747461,-0.127687853,-0.925709908,-0.951521181,-1.028441396,-0.882211033,-0.868722451,-0.262173743,6.092389464,7.519563913,12.18477893,32.5,0,,,1.819317531,11.2,292,0
-0.867747461,1.451955686,0.627494635,0.781003195,0.974557182,0.24034758,0.100052561,0.314921277,1.857519507,3.483019829,3.715039015,33,0,,,0.623449176,11.4,292,0
-0.070429733,-0.127687853,0.006212818,0.192652016,-0.156166622,-0.023597331,-0.158608448,0.380012313,4.439526081,7.183376074,8.879052162,33.5,0,,,1.500674525,11.6,292,0
-1.266406325,-0.127687853,-1.081030362,-0.921455245,-1.027478516,-0.933074732,-0.904485991,-0.35847375,1.122853637,1.932813168,2.245707273,34,0,,,0.116660587,11.8,292,0
1.12554686,1.057044801,1.559417361,0.996751513,1.779509402,1.608059526,1.744565945,-1.129975423,5.539738894,8.953741789,11.07947779,34.5,0,,,1.723578467,12,292,0
0.726887996,1.057044801,1.559417361,0.924349487,2.101918348,1.004454789,0.955888919,1.079238894,4.489838481,8.240245104,8.979676962,35,0,,,1.512020183,12.2,292,0
-0.469088597,-0.522598737,-0.615068999,-0.427460488,-0.689143162,-0.587697322,-0.647757508,-0.306501814,1.839588046,2.588836908,3.679176092,35.5,0,,,0.61368293,12.4,292,0
-0.070429733,-0.127687853,-0.459748545,-0.138437874,-0.555320155,-0.392738031,-0.488506485,0.055279241,0.709671974,0.892650843,1.419343948,36,0,,,-0.345282468,12.6,292,0
-0.867747461,0.662133917,-0.459748545,0.05892819,-0.614319146,-0.286212963,-0.397124055,-0.135157535,1.380322576,2.293975115,2.760645151,36.5,0,,,0.32450707,12.8,292,0
-0.867747461,0.267223032,-0.615068999,-0.615612096,-0.614266298,-0.570335682,-0.633989482,-0.711112414,2.811962128,3.949539185,5.623924255,37,0,,,1.040906781,13,292,0
-0.867747461,0.267223032,-0.459748545,-0.708367023,-0.622772673,-0.49356768,-0.572193361,-0.251249911,11.66375601,21.83907294,23.32751203,37.5,0,,,2.473175809,13.2,292,0
-0.070429733,-0.522598737,-0.459748545,-0.332038608,-0.583594124,-0.361439341,-0.461982153,1.131320052,5.025808096,5.280740023,10.05161619,38,0,,,1.625555876,13.4,292,0
1.12554686,-0.917509622,0.161533272,0.534723329,-0.104305125,0.279485074,0.140061537,0.341916862,6.980327487,13.71087909,13.96065497,38.5,0,,,1.956297372,13.6,292,0
-0.469088597,-0.522598737,-0.615068999,-0.677545334,-0.456342796,-0.885956617,-0.871395488,-0.0297523,1.862820983,3.62904191,3.725641966,39,0,,,0.626318536,13.8,292,0
-0.867747461,-0.917509622,-1.236350816,-1.041165631,-1.087634243,-1.060487918,-0.990990492,-0.31290191,6.473724604,9.681120157,12.94744921,39.5,0,,,1.88044126,14,292,0
-1.266406325,-0.917509622,-1.546991725,-2.055919947,-1.215972272,-1.553109328,-1.283827737,1.041092553,0.413497925,0.434044838,0.82699585,40,0,,,-0.88910265,14.2,292,0
-0.070429733,0.662133917,0.472174181,0.74546676,0.383308062,0.558108639,0.436658965,0.745975497,5.717839956,7.993657827,11.43567991,40.5,0,,,1.755437193,14.4,292,0
0.328229131,0.662133917,0.938135544,0.852435017,1.102372095,0.760422445,0.665286046,-0.084373272,8.638118029,16.93930411,17.27623606,41,0,,,2.170834019,14.6,292,0
-0.867747461,0.662133917,-0.149107636,0.092196334,-0.207536639,-0.265317585,-0.378828201,-0.387625733,2.379492044,3.058109045,4.758984089,41.5,0,,,0.872776734,14.8,292,0
0.328229131,-1.707331391,-1.081030362,-0.861044121,-1.141292867,-0.904499333,-0.884484662,-0.738504817,2.371161461,3.503947973,4.742322922,42,0,,,0.869245771,15,292,0
-0.867747461,-0.917509622,-1.391671271,-1.729677435,-1.189346419,-1.440673684,-1.222817478,0.652447648,1.163025498,1.603785038,2.326050997,42.5,0,,,0.152050872,15.2,292,0
-0.867747461,-1.312420507,-1.702312179,-1.646298962,-1.272688647,-1.469699348,-1.238890933,-0.022643523,3.777205586,5.825427055,7.554411173,43,0,,,1.338013694,15.4,292,0
0.726887996,-2.102242276,-0.925709908,-1.334112496,-0.854631361,-0.938795808,-0.9084699,-0.143861445,3.955014586,5.758890152,7.910029173,43.5,0,,,1.384326036,15.6,292,0
0.328229131,-0.522598737,-0.30442809,0.226356101,-0.56097991,-0.070737959,-0.202817536,0.863907623,3.780343175,4.197476149,7.56068635,44,0,,,1.338849654,15.8,292,0
0.328229131,-0.127687853,0.161533272,0.025767711,-0.048866637,0.10648907,-0.033458568,-1.283314961,7.643231034,14.75028706,15.28646207,44.5,0,,,2.047638352,16,292,0
0.328229131,-0.522598737,0.006212818,-0.04023234,0.210170429,-0.404169865,-0.498154123,0.677161504,8.189684987,16.32960701,16.37936997,,,,,2.117162527,16.2,292,0
0.328229131,3.031599224,1.87005827,1.328729132,2.401030721,1.671906363,1.833728272,-1.073775796,17.78323054,29.07594514,29.07594514,,,,,2.897810995,16.4,292,0
0.328229131,0.662133917,0.78281509,0.924349487,0.510223837,0.964994126,0.907837354,-0.880154203,2.654307485,4.954923868,5.308614969,,,,,0.982816052,16.6,292,0
-1.266406325,0.267223032,-0.770389453,-0.800257773,-0.725806222,-0.821664614,-0.825240941,-0.106660121,3.804402947,4.959847927,7.608805895,,,,,1.345237031,16.8,292,0
0.726887996,-0.917509622,0.006212818,-0.39575401,0.369075822,-0.284923866,-0.395991645,1.594962625,4.549061537,7.917845964,9.098123074,,,,,1.525213443,17,292,0
2.321523452,1.057044801,2.336019633,1.866086596,3.035733929,2.259041772,2.706205092,-2.61444795,4.712668896,8.912137985,9.425337791,,,,,1.560786937,17.2,292,0
-0.469088597,1.451955686,0.627494635,0.328132477,0.6908934,0.359408805,0.222991016,-1.434109451,18.95256114,35.96196818,35.96196818,,,,,2.961926829,17.4,292,0
-0.867747461,-0.522598737,-0.925709908,-0.584499638,-0.893509952,-0.945193576,-0.912930034,1.025389947,1.331015468,1.851185083,2.662030935,,,,,0.287884873,17.6,292,0
1.12554686,0.662133917,1.559417361,1.366251507,1.492893003,1.644395067,1.795182076,-0.737173747,0.99049902,1.325145006,1.980998039,,,,,-0.009611262,17.8,292,0
-0.070429733,0.267223032,0.161533272,0.362281129,-0.255228756,0.405687021,0.271804595,-0.484075331,8.523649573,11.87993717,17.04729915,,,,,2.15740325,18,292,0
-1.266406325,-0.522598737,-1.236350816,-1.334112496,-1.02156566,-1.249404401,-1.111110062,-0.24748795,4.632082462,9.187536001,9.264164925,,,,,1.543421904,18.2,292,0
-0.867747461,-0.127687853,-0.770389453,-0.646627176,-0.823273972,-0.839432671,-0.838105294,-0.446017088,2.459845543,3.775474072,4.919691086,,,,,0.906213898,18.4,292,0
1.922864588,0.662133917,2.025378724,1.787702291,2.060473847,2.136945716,2.517025853,-0.184767932,3.400070071,3.43604207,6.800140142,,,,,1.232110603,18.6,292,0
1.922864588,-0.127687853,1.248776453,1.06964607,1.292927824,1.178585644,1.173262467,-0.400889062,3.741091013,5.539836884,7.482182026,,,,,1.328341232,18.8,292,0
-0.469088597,0.662133917,0.316853727,0.328132477,0.732543806,0.156867713,0.016232996,-0.53277111,2.215166569,3.615554094,4.430333138,,,,,0.800731116,19,292,0
0.328229131,-0.522598737,-0.149107636,0.159057716,0.01471031,-0.263865145,-0.377534884,-0.366652375,1.696770549,1.697251081,3.393541098,,,,,0.532318977,19.2,292,0
-0.070429733,0.662133917,0.472174181,0.74546676,0.139156252,0.608960589,0.493087798,-1.216824219,1.580702543,1.625446081,3.161405087,,,,,0.460980195,19.4,292,0
1.922864588,-1.312420507,0.316853727,0.6045036,0.208096396,0.327426652,0.189559596,0.773313,2.732866526,2.873357058,5.465733051,,,,,1.012181498,19.6,292,0
-0.070429733,-0.127687853,-0.30442809,-0.007285627,-0.605222496,-0.120784038,-0.249042833,-0.223746229,5.575030446,9.498296976,11.15006089,,,,,1.729972022,19.8,292,0
-0.867747461,0.662133917,-0.30442809,-0.170963211,-0.711288633,-0.007150826,-0.142969907,-2.758734201,0.727977514,1.337404966,1.455955029,,,,,-0.319642136,20,292,0
0.726887996,1.057044801,0.938135544,1.033136912,1.171178261,0.691500016,0.586135795,0.370029463,0.834753513,1.469588041,1.669507027,,,,,-0.181845929,20.2,292,0
-1.266406325,0.267223032,-0.615068999,-0.39575401,-0.766267345,-0.458446282,-0.543333458,0.082658277,4.035569429,7.136853933,8.071138859,,,,,1.40462615,20.4,292,0
-0.867747461,0.267223032,-0.30442809,-0.23570214,-0.469515491,-0.326036987,-0.431643634,-0.304085161,7.350218534,8.410498142,14.70043707,,,,,2.008282391,20.6,292,0
1.12554686,-0.917509622,0.316853727,0.465404415,-0.125585398,0.605257124,0.488958644,0.19649282,2.15578413,4.026027203,4.31156826,,,,,0.773373422,20.8,292,0
2.321523452,-0.127687853,1.248776453,0.924349487,1.07746933,1.336130264,1.376962751,0.66509237,15.79103649,31.34965897,31.58207297,,,,,2.778190327,21,292,0
-1.266406325,-0.127687853,-1.081030362,-1.041165631,-1.007546375,-1.028431593,-0.969642279,0.394123757,7.661258459,10.30875897,15.32251692,,,,,2.050010194,21.2,292,0
-1.266406325,-0.522598737,-1.236350816,-0.951521181,-1.110294228,-1.108438095,-1.022401478,0.153583101,2.703354955,2.954493999,5.406709909,,,,,1.001250241,21.4,292,0
-0.867747461,-0.127687853,-0.770389453,-0.459066788,-0.791997326,-0.716766165,-0.747527408,0.720454436,3.70648098,4.902245045,7.41296196,,,,,1.318983705,21.6,292,0
1.922864588,-0.522598737,0.78281509,0.924349487,1.11845343,0.532615319,0.408644593,-0.426821986,3.113177419,3.794523954,6.226354837,,,,,1.143359532,21.8,292,0
-0.070429733,-1.312420507,-1.081030362,-1.011375949,-0.974116002,-1.004692611,-0.95365374,-0.272594298,3.178733468,5.774802923,6.357466936,,,,,1.164340068,22,292,0
0.726887996,-1.312420507,-0.615068999,-0.105807954,-0.785848461,-0.407965559,-0.501321557,-0.741213077,9.155050993,13.73715496,18.31010199,,,,,2.229349907,22.2,292,0
0.726887996,-1.312420507,-0.30442809,-0.30002872,-0.333835914,-0.387634338,-0.484214543,0.762269081,3.095094919,4.709718943,6.190189838,,,,,1.137494646,22.4,292,0
-1.266406325,-0.522598737,-1.236350816,-1.420278521,-0.977983868,-1.476638232,-1.24271194,0.169635642,8.39191556,8.713561058,16.78383112,,,,,2.141721633,22.6,292,0
-0.070429733,-0.522598737,-0.459748545,-0.553289341,-0.243607166,-0.83463506,-0.83465749,0.041632056,4.329344392,5.981789827,8.658688784,,,,,1.475372267,22.8,292,0
-0.867747461,0.662133917,-0.149107636,0.396542298,-0.148899829,-0.165757309,-0.290036928,-0.453397201,10.238199,19.28957105,20.47639799,,,,,2.341929597,23,292,0
-0.469088597,1.846866571,0.938135544,0.674749849,0.898914223,0.738500499,0.640045173,-1.835908886,3.604256511,4.908226967,7.208513021,,,,,1.2908263,23.2,292,0
1.12554686,-0.127687853,0.938135544,1.10627962,1.172439816,0.936400019,0.873234347,1.145749024,3.586927533,6.848165035,7.173855066,,,,,1.28597404,23.4,292,0
0.328229131,0.267223032,0.472174181,0.674749849,0.625587652,0.257938367,0.117966959,0.775139491,3.726577401,6.760713816,7.453154802,,,,,1.324427765,23.6,292,0
0.328229131,-1.312420507,-0.615068999,-0.39575401,-0.629228404,-0.524383395,-0.597205325,1.235554516,6.2581985,8.503525019,12.516397,,,,,1.846351966,23.8,292,0
-0.070429733,-1.707331391,-1.236350816,-1.646298962,-1.131525862,-1.228657843,-1.098392605,-0.206858528,5.09237802,7.918281078,10.18475604,,,,,1.638803937,24,292,0
-1.266406325,-0.127687853,-1.081030362,-0.921455245,-0.966819301,-1.035590539,-0.974434545,-0.16098933,10.13768506,19.85086107,20.27537012,,,,,2.331996516,24.2,292,0
-1.266406325,3.031599224,1.559417361,1.328729132,1.966478788,1.422111981,1.491021869,-1.714762355,29.28995812,53.78500509,53.78500509,,,,,3.400189985,24.4,292,0
-0.867747461,-0.522598737,-1.081030362,-1.276233297,-0.951528859,-1.227932695,-1.097941153,0.230241881,6.33171308,7.365452051,12.66342616,,,,,1.858109775,24.6,292,0
1.524205724,-0.127687853,0.472174181,0.226356101,0.536671187,0.183326406,0.042576866,0.887770871,5.810360551,7.404452085,11.6207211,,,,,1.77159777,24.8,292,0
-0.070429733,-0.917509622,-0.770389453,-0.490573383,-0.877833107,-0.69065964,-0.72770719,0.08281031,4.957879543,8.452722073,9.915759087,,,,,1.611855303,25,292,0
-0.867747461,-0.522598737,-0.925709908,-0.615612096,-0.945272146,-0.795290523,-0.805981502,0.23910129,15.98381197,28.83559299,31.96762395,,,,,2.790406757,25.2,292,0
0.726887996,-0.127687853,0.316853727,0.328132477,0.227813729,0.186779019,0.046010712,1.901354354,1.900676012,3.566546917,3.801352024,,,,,0.646572839,25.4,292,0
0.328229131,0.662133917,0.938135544,1.033136912,0.675592214,1.179012043,1.173789866,-0.342264103,3.095093131,3.785590172,6.190186262,,,,,1.137494065,25.6,292,0
-1.266406325,3.426510109,1.559417361,1.216933016,1.460339528,1.605553835,1.741051027,-2.145570185,0.326327443,0.338203907,0.652654886,,,,,-1.127462347,25.8,292,0
0.726887996,0.267223032,0.78281509,0.852435017,0.431407251,0.894599129,0.823137598,-0.792353787,3.134136558,6.008625984,6.268273115,,,,,1.150114953,26,292,0
0.726887996,-0.522598737,0.161533272,0.430916539,0.043219183,0.08383955,-0.055586066,0.255520748,0.373939633,0.4260602,0.747879267,,,,,-0.990343969,26.2,292,0
0.726887996,1.057044801,1.093455998,0.781003195,0.882420488,1.112767065,1.090164688,-1.126178266,13.19534063,23.48951912,26.39068127,,,,,2.597391573,26.4,292,0
1.524205724,-0.917509622,0.316853727,0.569555507,0.217239,0.472792668,0.343617073,-1.361573394,0.852535963,1.113137007,1.705071926,,,,,-0.160623811,26.6,292,0
-0.469088597,-0.917509622,-0.925709908,-0.39575401,-1.081074419,-0.636704422,-0.686177037,-0.329338651,7.047443986,13.40107083,14.09488797,,,,,1.965931548,26.8,292,0
2.720182316,-0.522598737,1.404096907,0.996751513,1.14405464,1.395014588,1.454895049,-3.31734099,6.917292476,8.610522032,13.83458495,,,,,1.947164339,27,292,0
1.12554686,-0.127687853,0.78281509,0.888331616,0.790952572,0.596240188,0.478888135,0.593500599,1.521388531,1.534500122,3.042777061,,,,,0.422474378,27.2,292,0
-1.266406325,0.267223032,-0.615068999,-0.363946877,-0.7101013,-0.563134274,-0.628279173,-0.188909323,15.22641599,21.66039801,30.45283198,,,,,2.741532296,27.4,292,0
-0.469088597,-0.917509622,-1.081030362,-1.070864072,-1.103546172,-0.932219841,-0.903904698,-0.507385783,1.323804021,1.621756077,2.647608042,,,,,0.282415228,27.6,292,0
-0.070429733,-0.127687853,-0.149107636,-0.007285627,-0.018033046,-0.389982798,-0.486206841,1.502240613,5.70735848,8.009356022,11.41471696,,,,,1.753589926,27.8,292,0
1.524205724,-0.522598737,0.627494635,0.6045036,0.56955429,0.655591516,0.545492857,-1.87748251,2.266077399,4.196846962,4.532154799,,,,,0.823608214,28,292,0
0.328229131,-0.127687853,0.006212818,-0.04023234,0.311105258,-0.361153912,-0.461776481,1.492397365,5.998175025,10.07929301,11.99635005,,,,,1.803626542,28.2,292,0
-1.266406325,0.267223032,-0.770389453,-0.39575401,-1.059462332,-0.406792788,-0.500313372,-1.051699309,2.565003037,2.568073034,5.130006075,,,,,0.948359407,28.4,292,0
1.524205724,-1.707331391,-0.149107636,0.025767711,-0.207381573,-0.155989121,-0.281188875,-0.235709563,5.079297423,5.928619862,10.15859485,,,,,1.636214496,28.6,292,0
-1.266406325,1.846866571,0.627494635,0.74546676,0.089672299,0.969108413,0.912844167,-0.435400641,5.311793566,7.256510019,10.62358713,,,,,1.681275176,28.8,292,0
-0.469088597,0.662133917,0.316853727,0.500006488,0.249075732,0.218958408,0.078396077,0.208068267,3.899746418,5.291741848,7.799492836,,,,,1.370157665,29,292,0
